Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2010-07-05,19809.06055,19913.40039,19793.4707,19842.19922,19842.19922,2579.4858986
HSI,2010-07-06,19777.83008,20084.11914,19777.83008,20084.11914,20084.11914,2610.9354882
HSI,2010-07-07,19948.15039,19948.15039,19800.23047,19857.07031,19857.07031,2581.4191403
HSI,2010-07-08,20231.15039,20236.17969,20002.00977,20050.56055,20050.56055,2606.5728715
HSI,2010-07-09,20142.7793,20418.31055,20116.51953,20378.66016,20378.66016,2649.2258208
HSI,2010-07-12,20476.01953,20539.60938,20368.61914,20467.42969,20467.42969,2660.7658597000004
HSI,2010-07-13,20485.10938,20529.41016,20378.99023,20431.06055,20431.06055,2656.0378715
HSI,2010-07-14,20722.2207,20722.2207,20512.24023,20560.81055,20560.81055,2672.9053715
HSI,2010-07-15,20530.28906,20665.61914,20226.25977,20255.61914,20255.61914,2633.2304882
HSI,2010-07-16,20293.60938,20313.74023,20173.49023,20250.16016,20250.16016,2632.5208208
HSI,2010-07-19,20007.88086,20127.56055,20007.88086,20090.94922,20090.94922,2611.8233986
HSI,2010-07-20,20075.7207,20403.00977,20075.7207,20264.58984,20264.58984,2634.3966792
HSI,2010-07-21,20377.59961,20494.17969,20334.34961,20487.23047,20487.23047,2663.3399611
HSI,2010-07-22,20487.49023,20592.46094,20384.73047,20589.69922,20589.69922,2676.6608986
HSI,2010-07-23,20847.84961,20847.84961,20728.41016,20815.33008,20815.33008,2705.9929104000003
HSI,2010-07-26,20944.63086,20963.08008,20826.98047,20839.91016,20839.91016,2709.1883208
HSI,2010-07-27,20965.53906,21008.7793,20824.05078,20973.39063,20973.39063,2726.5407819
HSI,2010-07-28,20961.55078,21199.55078,20902.16016,21091.17969,21091.17969,2741.8533597
HSI,2010-07-29,21091.16992,21130.74023,20970.92969,21093.82031,21093.82031,2742.1966403
HSI,2010-07-30,21008.46094,21095.90039,20945.63086,21029.81055,21029.81055,2733.8753715
HSI,2010-08-02,21221.42969,21439.2207,21221.42969,21412.78906,21412.78906,2783.6625778
HSI,2010-08-03,21610.17969,21610.17969,21409.81055,21457.66016,21457.66016,2789.4958208
HSI,2010-08-04,21567.33008,21621.82031,21427.50977,21549.88086,21549.88086,2801.4845118000003
HSI,2010-08-05,21577.13086,21618.58008,21462.23047,21551.7207,21551.7207,2801.723691
HSI,2010-08-06,21575.94922,21722.38086,21456.74023,21678.80078,21678.80078,2818.2441014
HSI,2010-08-09,21640.5293,21805.93945,21622.11914,21801.58984,21801.58984,2834.2066792
HSI,2010-08-10,21764.23047,21765.58008,21446.80078,21473.59961,21473.59961,2791.5679493
HSI,2010-08-11,21542.26953,21643.24023,21239.16992,21294.53906,21294.53906,2768.2900778
